P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,03-10-2024,Thursday,2,9:20:00,83470.3,82900CE,801.15,961.3799999999999,TRUE,03-10-2024 09:33,-170.24,TRUE,03-10-2024 10:02,FALSE,,610.19,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,84100PE,806.9,968.28,TRUE,03-10-2024 11:23,-171.47,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,04-10-2024,Friday,1,9:20:00,82248.16,81400CE,904.95,1085.94,TRUE,04-10-2024 09:50,-192.3,TRUE,04-10-2024 10:16,TRUE,04-10-2024 10:33,-192.3,TRUE,04-10-2024 12:47,FALSE,,600.29,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83100PE,902.9,1083.48,TRUE,04-10-2024 12:49,-191.87,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,07-10-2024,Monday,5,9:20:00,81969.59,81800CE,837.75,1005.3,FALSE,,373.88,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82500PE,831.05,997.2599999999999,TRUE,07-10-2024 10:38,-176.6,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,08-10-2024,Tuesday,4,9:20:00,81092.49,81000CE,840.15,1008.18,TRUE,08-10-2024 11:26,-178.53,TRUE,08-10-2024 12:09,TRUE,08-10-2024 13:39,-178.53,TRUE,08-10-2024 14:45,FALSE,,-165.55,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81500PE,835.95,1003.14,FALSE,,357.05,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,09-10-2024,Wednesday,3,9:20:00,81783.34,81300CE,807.8,969.3599999999999,TRUE,09-10-2024 10:08,-171.66,TRUE,09-10-2024 13:19,FALSE,,213.4,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82300PE,837.95,1005.54,TRUE,09-10-2024 15:00,-178.06,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,10-10-2024,Thursday,2,9:20:00,81643.35,81000CE,875.1,1050.12,TRUE,10-10-2024 10:05,-185.96,TRUE,10-10-2024 10:37,FALSE,,159.16,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82400PE,880.2,1056.24,FALSE,,12.3,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,11-10-2024,Friday,1,9:20:00,81459.52,80600CE,869.9,1043.8799999999999,FALSE,,75.23,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82300PE,918.05,1101.6599999999999,FALSE,,-5.78,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,14-10-2024,Monday,5,9:20:00,81638.09,81100CE,889.6,1067.52,TRUE,14-10-2024 10:00,-189.04,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82500PE,923.65,1108.3799999999999,FALSE,,230.1,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,15-10-2024,Tuesday,4,9:20:00,82184.59,81500CE,892.2,1070.64,FALSE,,276.5,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,83000PE,862.55,1035.06,TRUE,15-10-2024 09:49,-183.29,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,16-10-2024,Wednesday,3,9:20:00,81701.79,81000CE,852.95,1023.54,TRUE,16-10-2024 09:43,-181.25,TRUE,16-10-2024 11:15,TRUE,16-10-2024 14:28,-181.25,TRUE,16-10-2024 14:45,FALSE,,105.44,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82500PE,863.5,1036.2,TRUE,16-10-2024 11:29,-183.49,TRUE,16-10-2024 14:06,FALSE,,-104.79,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,17-10-2024,Thursday,2,9:20:00,81562.44,80900CE,811.55,973.8599999999999,FALSE,,442.86,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82400PE,815.75,978.9,TRUE,17-10-2024 09:34,-173.35,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,18-10-2024,Friday,1,9:20:00,80519.06,79700CE,896.25,1075.5,TRUE,18-10-2024 09:48,-190.45,TRUE,18-10-2024 09:54,TRUE,18-10-2024 10:27,-190.45,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81400PE,862.8,1035.36,FALSE,,688.42,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,21-10-2024,Monday,5,9:20:00,81626.52,81000CE,855.1,1026.12,FALSE,,349.31,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82300PE,877.2,1052.64,TRUE,21-10-2024 09:38,-186.41,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,22-10-2024,Tuesday,4,9:20:00,81376.55,80700CE,872.1,1046.52,FALSE,,548.35,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,82100PE,896.2,1075.44,TRUE,22-10-2024 10:21,-190.44,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,23-10-2024,Wednesday,3,9:20:00,80301.03,79700CE,889.2,1067.04,TRUE,23-10-2024 11:03,-188.95,TRUE,23-10-2024 12:17,FALSE,,237.04,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81000PE,847.05,1016.4599999999999,TRUE,23-10-2024 09:39,-180,TRUE,23-10-2024 09:48,TRUE,23-10-2024 14:38,-180,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,24-10-2024,Thursday,2,9:20:00,80108.17,79400CE,846.25,1015.5,FALSE,,33.67,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80900PE,888.35,1066.02,TRUE,24-10-2024 09:40,-188.77,TRUE,24-10-2024 10:01,FALSE,,99.15,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,25-10-2024,Friday,1,9:20:00,80135.23,79300CE,882.2,1058.64,FALSE,,762.17,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81000PE,878.9,1054.6799999999998,TRUE,25-10-2024 09:31,-186.77,TRUE,25-10-2024 09:33,TRUE,25-10-2024 09:38,-186.77,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,28-10-2024,Monday,4,9:20:00,79737.5,79200CE,817.95,981.54,TRUE,28-10-2024 10:16,-173.81,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80400PE,834.45,1001.34,TRUE,28-10-2024 09:31,-177.32,TRUE,28-10-2024 09:54,FALSE,,259.17,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,29-10-2024,Tuesday,3,9:20:00,79743.25,79300CE,760.15,912.18,TRUE,29-10-2024 12:52,-161.53,TRUE,29-10-2024 13:23,TRUE,29-10-2024 14:02,-161.53,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80500PE,760.25,912.3,TRUE,29-10-2024 09:36,-161.55,TRUE,29-10-2024 12:02,FALSE,,393.35,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,30-10-2024,Wednesday,2,9:20:00,80055.36,79400CE,850.85,1021.02,TRUE,30-10-2024 11:25,-180.81,TRUE,30-10-2024 13:16,FALSE,,103.21,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80900PE,832.9,999.4799999999999,TRUE,30-10-2024 14:14,-176.99,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,31-10-2024,Thursday,1,9:20:00,79864.99,79100CE,804.15,964.9799999999999,FALSE,,504.3,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80600PE,777.05,932.4599999999999,TRUE,31-10-2024 09:25,-165.12,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,04-11-2024,Monday,5,9:20:00,79128.53,79100CE,762.7,915.24,FALSE,,153.62,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79500PE,795.1,954.12,TRUE,04-11-2024 09:35,-168.96,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,05-11-2024,Tuesday,4,9:20:00,78733.23,78600CE,802.8,963.3599999999999,TRUE,05-11-2024 13:30,-170.59,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79000PE,794.85,953.8199999999999,TRUE,05-11-2024 11:40,-168.91,TRUE,05-11-2024 13:24,FALSE,,322.81,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,06-11-2024,Wednesday,3,9:20:00,79565.25,79200CE,769.55,923.4599999999999,TRUE,06-11-2024 09:29,-163.53,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80000PE,778.4,934.0799999999999,FALSE,,530.67,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,07-11-2024,Thursday,2,9:20:00,80296.81,79500CE,925.1,1110.12,FALSE,,585.04,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81100PE,893,1071.6,TRUE,07-11-2024 09:25,-189.76,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,08-11-2024,Friday,1,9:20:00,79143.46,78500CE,745.95,895.14,TRUE,08-11-2024 09:25,-158.51,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79800PE,758.4,910.0799999999999,FALSE,,437.92,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,11-11-2024,Monday,4,9:20:00,79186.54,78700CE,765.25,918.3,TRUE,11-11-2024 09:31,-162.62,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79800PE,795.95,955.14,FALSE,,258.1,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,12-11-2024,Tuesday,3,9:20:00,79614.26,79000CE,796.3,955.56,TRUE,12-11-2024 10:00,-169.21,TRUE,12-11-2024 10:02,FALSE,,543.7,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80300PE,789.5,947.4,TRUE,12-11-2024 10:38,-167.77,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,13-11-2024,Wednesday,2,9:20:00,78530.99,77900CE,862.75,1035.3,FALSE,,563.72,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79300PE,882.65,1059.1799999999998,TRUE,13-11-2024 09:47,-187.56,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,14-11-2024,Thursday,1,9:20:00,77739.59,77000CE,832,998.4,TRUE,14-11-2024 10:00,-176.8,TRUE,14-11-2024 10:15,FALSE,,237.45,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,78500PE,810,972,TRUE,14-11-2024 09:41,-172.12,TRUE,14-11-2024 09:44,TRUE,14-11-2024 11:04,-172.12,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,18-11-2024,Monday,4,9:20:00,77472.17,77000CE,810.4,972.4799999999999,TRUE,18-11-2024 12:29,-172.21,TRUE,18-11-2024 12:55,FALSE,,94.67,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,78000PE,813.15,975.78,TRUE,18-11-2024 09:36,-172.79,TRUE,18-11-2024 12:11,FALSE,,-27.01,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,19-11-2024,Tuesday,3,9:20:00,77774.08,77100CE,873.25,1047.8999999999999,TRUE,19-11-2024 09:28,-185.57,TRUE,19-11-2024 14:57,FALSE,,205.63,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,78500PE,850.6,1020.72,TRUE,19-11-2024 15:00,-180.75,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,21-11-2024,Thursday,2,9:20:00,77191.23,76600CE,780.6,936.72,FALSE,,167.24,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,77700PE,770.9,925.0799999999999,TRUE,21-11-2024 09:38,-163.82,TRUE,21-11-2024 10:05,FALSE,,64.06,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,22-11-2024,Friday,1,9:20:00,77385.63,76600CE,823.2,987.84,TRUE,22-11-2024 09:22,-174.93,TRUE,22-11-2024 09:39,TRUE,22-11-2024 09:40,-174.93,TRUE,22-11-2024 09:52,TRUE,22-11-2024 09:55,-174.93,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,78100PE,809.1,970.92,TRUE,22-11-2024 09:39,-171.93,TRUE,22-11-2024 09:40,FALSE,,798.74,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,25-11-2024,Monday,5,9:20:00,80249.84,79900CE,844.4,1013.28,FALSE,,108.84,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80700PE,845,1014,TRUE,25-11-2024 12:54,-179.56,TRUE,25-11-2024 14:45,TRUE,25-11-2024 15:04,-179.56,TRUE,25-11-2024 15:13,FALSE,,37.04,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,26-11-2024,Tuesday,4,9:20:00,80397.1,79800CE,830.95,997.14,FALSE,,237.51,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80900PE,827.55,993.06,TRUE,26-11-2024 09:57,-175.85,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,27-11-2024,Wednesday,3,9:20:00,80092.4,79400CE,860.45,1032.54,TRUE,27-11-2024 12:33,-182.85,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,80800PE,879.95,1055.94,FALSE,,230.7,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,28-11-2024,Thursday,2,9:20:00,80251.71,79600CE,843.55,1012.2599999999999,FALSE,,661.66,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,81100PE,870.55,1044.6599999999999,TRUE,28-11-2024 10:33,-184.99,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
NRE,SENSEX,9:20:00,15:25:00,sell,HL,20,20,1,29-11-2024,Friday,1,9:20:00,79230.51,78600CE,766.2,919.44,TRUE,29-11-2024 09:27,-162.82,TRUE,29-11-2024 10:14,TRUE,29-11-2024 10:27,-162.82,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,79900PE,779.95,935.94,FALSE,,670.9,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0,FALSE,,FALSE,,0
