Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Flag,PE.SL.Time,PE.PNL
2024-07-29,Monday,4,09:20:00,24975.7,24950CE,115.05,167.5,58.05,76.8,True,2024-07-29 11:31:00,-24.16,24950PE,126.05,227.45,83.15,159.95,True,2024-07-29 09:41:00,-26.47
2024-07-30,Tuesday,3,09:20:00,24886.5,24850CE,106.85,179.45,101.2,109.95,True,2024-07-30 09:33:00,-22.44,24850PE,113.45,117.85,49.65,80.75,False,,31.57
2024-07-31,Wednesday,2,09:20:00,24951.95,24900CE,94.3,139.0,79.35,124.15,True,2024-07-31 09:29:00,-19.8,24900PE,86.4,108.7,49.6,52.15,True,2024-07-31 09:31:00,-18.14
2024-08-01,Thursday,1,09:20:00,25102.0,25050CE,65.15,85.0,0.05,0.05,True,2024-08-01 09:21:00,-13.68,25050PE,58.15,88.55,31.6,39.95,True,2024-08-01 12:23:00,-12.21
2024-08-02,Friday,5,09:20:00,24863.9,24800CE,168.2,174.0,84.75,100.6,False,,65.92,24800PE,143.85,254.65,132.05,215.9,True,2024-08-02 09:41:00,-30.21
2024-08-05,Monday,4,09:20:00,24311.3,24300CE,160.6,199.65,76.8,96.5,True,2024-08-05 09:58:00,-33.73,24300PE,180.95,514.1,143.05,314.8,True,2024-08-05 09:30:00,-38.0
2024-08-06,Tuesday,3,09:20:00,24352.2,24350CE,140.75,169.0,24.4,32.7,True,2024-08-06 09:22:00,-29.56,24350PE,155.3,415.0,134.2,342.95,True,2024-08-06 09:43:00,-32.61
2024-08-07,Wednesday,2,09:20:00,24325.35,24300CE,107.4,153.8,51.8,103.25,True,2024-08-07 10:30:00,-22.55,24300PE,109.15,169.0,59.45,77.95,True,2024-08-07 09:35:00,-22.92
2024-08-08,Thursday,1,09:20:00,24240.15,24200CE,101.6,182.8,0.05,0.05,True,2024-08-08 09:25:00,-21.34,24200PE,87.65,155.0,28.05,83.85,True,2024-08-08 09:35:00,-18.41
2024-08-09,Friday,4,09:20:00,24398.15,24400CE,155.5,181.9,116.1,133.7,False,,20.25,24400PE,167.55,221.4,139.35,157.0,True,2024-08-09 10:24:00,-35.19
2024-08-12,Monday,3,09:20:00,24360.6,24350CE,133.7,226.0,84.45,112.35,True,2024-08-12 10:55:00,-28.08,24350PE,153.3,199.45,68.85,118.8,True,2024-08-12 09:50:00,-32.19
2024-08-13,Tuesday,2,09:20:00,24344.0,24300CE,120.7,149.95,29.55,33.4,True,2024-08-13 09:42:00,-25.35,24300PE,97.0,232.3,68.3,181.4,True,2024-08-13 12:33:00,-20.37
2024-08-14,Wednesday,1,09:20:00,24156.6,24150CE,62.4,77.0,0.05,0.1,True,2024-08-14 09:22:00,-13.1,24150PE,66.55,80.0,3.5,5.4,True,2024-08-14 09:36:00,-13.98
2024-08-16,Friday,5,09:20:00,24391.95,24400CE,144.0,255.35,79.2,244.15,True,2024-08-16 12:09:00,-30.24,24400PE,151.3,265.3,65.8,69.3,True,2024-08-16 09:51:00,-31.77
2024-08-19,Monday,4,09:20:00,24639.2,24600CE,133.9,133.3,76.85,92.75,False,,39.81,24600PE,110.0,179.75,106.55,124.5,True,2024-08-19 09:53:00,-23.1
2024-08-20,Tuesday,3,09:20:00,24641.75,24600CE,111.1,199.2,101.5,140.05,True,2024-08-20 09:40:00,-23.33,24600PE,87.8,95.7,38.9,49.85,False,,37.07
2024-08-21,Wednesday,2,09:20:00,24725.05,24700CE,83.5,122.2,62.25,100.95,True,2024-08-21 10:16:00,-17.54,24700PE,78.6,99.9,28.1,31.95,True,2024-08-21 09:31:00,-16.51
2024-08-22,Thursday,1,09:20:00,24819.3,24800CE,51.8,65.1,4.3,10.45,True,2024-08-22 09:30:00,-10.88,24800PE,59.1,56.05,0.15,0.15,False,,58.36
2024-08-23,Friday,5,09:20:00,24817.5,24800CE,147.3,180.9,132.0,164.25,True,2024-08-23 10:47:00,-30.93,24800PE,126.55,141.5,85.0,103.75,False,,21.53
2024-08-26,Monday,4,09:20:00,24889.3,24900CE,108.3,238.7,107.65,194.1,True,2024-08-26 09:32:00,-22.74,24900PE,120.2,120.15,44.25,48.6,False,,70.4
2024-08-27,Tuesday,3,09:20:00,25030.95,25050CE,85.15,110.7,61.15,62.0,True,2024-08-27 11:19:00,-17.88,25050PE,105.45,132.7,65.45,97.65,True,2024-08-27 09:37:00,-22.14
2024-08-28,Wednesday,2,09:20:00,25039.5,25050CE,68.95,134.9,46.4,58.3,True,2024-08-28 11:17:00,-14.48,25050PE,81.65,118.0,29.8,56.9,True,2024-08-28 09:31:00,-17.15
2024-08-29,Thursday,1,09:20:00,25044.0,25050CE,51.65,178.0,15.3,102.4,True,2024-08-29 09:25:00,-10.85,25050PE,59.05,107.0,0.15,0.2,True,2024-08-29 14:02:00,-12.4
2024-08-30,Friday,5,09:20:00,25304.5,25250CE,132.1,160.15,119.15,154.4,True,2024-08-30 09:27:00,-27.74,25250PE,134.7,148.55,88.0,90.4,False,,42.95
2024-09-02,Monday,4,09:20:00,25397.05,25300CE,128.5,145.0,77.05,86.45,False,,40.76,25300PE,104.45,156.5,89.05,122.25,True,2024-09-02 12:43:00,-21.93
2024-09-03,Tuesday,3,09:20:00,25333.4,25250CE,105.05,138.0,97.45,101.0,True,2024-09-03 13:16:00,-22.06,25250PE,92.6,92.8,59.4,73.85,False,,17.82
2024-09-04,Wednesday,2,09:20:00,25171.8,25100CE,84.95,139.0,71.45,113.1,True,2024-09-04 10:12:00,-17.84,25100PE,93.55,94.95,34.0,37.7,False,,54.91
2024-09-05,Thursday,1,09:20:00,25323.65,25250CE,61.0,59.35,0.05,0.1,False,,60.29,25250PE,57.0,127.6,55.4,104.25,True,2024-09-05 09:26:00,-11.97
2024-09-06,Friday,5,09:20:00,25158.55,25100CE,139.6,182.1,57.15,62.45,True,2024-09-06 09:30:00,-29.32,25100PE,132.2,351.0,105.65,293.4,True,2024-09-06 09:40:00,-27.76
2024-09-09,Monday,4,09:20:00,24835.6,24800CE,140.55,214.55,122.2,194.4,True,2024-09-09 09:48:00,-29.52,24800PE,146.3,154.45,54.7,58.1,False,,86.74
2024-09-10,Tuesday,3,09:20:00,25022.05,25000CE,84.85,167.4,50.1,105.5,True,2024-09-10 12:00:00,-17.82,25000PE,109.3,185.0,41.3,59.3,True,2024-09-10 09:38:00,-22.95
2024-09-11,Wednesday,2,09:20:00,25061.85,25000CE,81.1,137.45,24.05,31.6,True,2024-09-11 09:43:00,-17.03,25000PE,72.6,169.9,34.0,129.0,True,2024-09-11 09:24:00,-15.25
2024-09-12,Thursday,1,09:20:00,25059.5,25000CE,58.3,424.75,22.7,390.0,True,2024-09-12 09:21:00,-12.24,25000PE,46.7,128.0,0.1,0.1,True,2024-09-12 09:36:00,-9.81
2024-09-13,Friday,5,09:20:00,25378.05,25350CE,144.8,168.35,108.0,124.5,False,,18.85,25350PE,141.0,190.0,112.05,133.9,True,2024-09-13 09:28:00,-29.61
2024-09-16,Monday,4,09:20:00,25424.0,25400CE,114.35,149.1,90.85,113.9,True,2024-09-16 09:44:00,-24.01,25400PE,120.35,154.2,87.45,102.75,True,2024-09-16 11:35:00,-25.27
2024-09-17,Tuesday,3,09:20:00,25408.65,25350CE,121.1,162.0,106.2,138.25,True,2024-09-17 11:24:00,-25.43,25350PE,99.85,109.2,62.0,73.55,False,,25.3
2024-09-18,Wednesday,2,09:20:00,25429.95,25400CE,98.55,153.2,65.8,89.6,True,2024-09-18 09:43:00,-20.7,25400PE,95.25,193.95,60.3,133.75,True,2024-09-18 13:04:00,-20.0
2024-09-19,Thursday,1,09:20:00,25610.0,25600CE,54.85,68.0,0.05,0.05,True,2024-09-19 09:41:00,-11.52,25600PE,65.0,227.55,34.05,183.5,True,2024-09-19 09:20:00,-13.65
2024-09-20,Friday,5,09:20:00,25489.4,25500CE,153.05,369.85,134.65,341.05,True,2024-09-20 09:55:00,-32.14,25500PE,168.55,189.65,61.25,63.1,False,,103.76
2024-09-23,Monday,4,09:20:00,25893.35,25900CE,137.5,167.45,106.65,128.3,True,2024-09-23 09:51:00,-28.88,25900PE,142.9,154.7,104.4,113.95,False,,27.52
2024-09-24,Tuesday,3,09:20:00,25930.05,25950CE,106.75,139.9,81.5,92.85,True,2024-09-24 09:55:00,-22.42,25950PE,129.3,130.65,76.65,100.45,False,,27.56
2024-09-25,Wednesday,2,09:20:00,25924.65,25900CE,101.95,152.0,72.35,126.25,True,2024-09-25 15:04:00,-21.41,25900PE,80.1,95.0,25.05,26.5,False,,52.8
2024-09-26,Thursday,1,09:20:00,26060.95,26050CE,69.5,212.2,53.8,167.4,True,2024-09-26 10:09:00,-14.59,26050PE,60.25,99.0,0.1,0.1,True,2024-09-26 09:31:00,-12.65
2024-09-27,Friday,4,09:20:00,26340.2,26250CE,143.0,170.0,113.9,113.9,False,,27.67,26250PE,149.65,157.0,108.55,135.1,False,,13.05
2024-09-30,Monday,3,09:20:00,26233.65,26100CE,133.0,135.4,33.8,36.65,False,,95.02,26100PE,110.7,334.5,109.55,287.9,True,2024-09-30 09:31:00,-23.25
2024-10-01,Tuesday,2,09:20:00,26036.9,25900CE,101.0,113.3,28.6,38.35,False,,61.64,25900PE,108.25,204.9,90.0,119.65,True,2024-10-01 09:31:00,-22.73
2024-10-03,Thursday,1,09:20:00,25718.35,25550CE,74.8,158.9,0.05,0.1,True,2024-10-03 09:27:00,-15.71,25550PE,83.0,331.45,34.8,300.05,True,2024-10-03 11:00:00,-17.43
2024-10-04,Friday,5,09:20:00,25381.65,25250CE,195.5,365.0,79.6,92.1,True,2024-10-04 09:57:00,-41.05,25250PE,191.0,338.8,98.25,288.65,True,2024-10-04 12:51:00,-40.11
2024-10-07,Monday,4,09:20:00,25253.85,25100CE,180.7,193.0,61.95,73.0,False,,105.89,25100PE,161.55,433.5,145.65,308.6,True,2024-10-07 10:31:00,-33.93
2024-10-08,Tuesday,3,09:20:00,24985.5,24850CE,181.2,270.6,142.0,229.85,True,2024-10-08 10:36:00,-38.05,24850PE,197.05,214.6,64.35,76.6,False,,118.48
2024-10-09,Wednesday,2,09:20:00,25167.15,25000CE,138.0,264.0,56.2,77.35,True,2024-10-09 09:46:00,-28.98,25000PE,116.8,136.0,29.0,88.45,False,,27.18
2024-10-10,Thursday,1,09:20:00,25162.5,25050CE,70.1,98.0,0.05,0.05,True,2024-10-10 10:05:00,-14.72,25050PE,87.55,104.8,23.45,51.2,False,,35.47
2024-10-11,Friday,5,09:20:00,25076.35,25000CE,161.7,186.5,115.5,126.55,False,,33.53,25000PE,172.65,203.15,126.2,160.1,False,,10.82
2024-10-14,Monday,4,09:20:00,25139.95,25050CE,131.65,196.3,116.5,163.5,True,2024-10-14 09:45:00,-27.65,25050PE,127.5,149.4,65.9,77.15,False,,49.08
2024-10-15,Tuesday,3,09:20:00,25277.0,25200CE,98.3,100.45,29.6,39.5,False,,57.82,25200PE,99.0,251.8,95.8,187.1,True,2024-10-15 09:45:00,-20.79
2024-10-16,Wednesday,2,09:20:00,25100.0,25050CE,77.0,116.0,32.95,33.8,True,2024-10-16 09:38:00,-16.17,25050PE,96.0,180.0,55.6,110.4,True,2024-10-16 11:15:00,-20.16
2024-10-17,Thursday,1,09:20:00,25011.6,24950CE,59.1,63.65,0.05,0.05,False,,58.46,24950PE,63.2,207.2,49.85,199.2,True,2024-10-17 09:27:00,-13.27
2024-10-18,Friday,5,09:20:00,24669.2,24650CE,167.0,347.5,152.0,310.0,True,2024-10-18 09:48:00,-35.07,24650PE,181.2,200.0,49.65,54.7,False,,124.69
2024-10-21,Monday,4,09:20:00,24975.25,24950CE,111.3,112.2,35.55,39.55,False,,70.64,24950PE,130.2,330.9,131.85,259.7,True,2024-10-21 09:26:00,-27.34
2024-10-22,Tuesday,3,09:20:00,24893.5,24850CE,109.35,129.0,15.1,16.75,False,,91.51,24850PE,112.5,404.8,84.2,378.0,True,2024-10-22 09:22:00,-23.62
2024-10-23,Wednesday,2,09:20:00,24547.8,24500CE,113.75,188.8,43.9,46.45,True,2024-10-23 09:51:00,-23.89,24500PE,113.7,170.85,53.3,114.85,True,2024-10-23 09:38:00,-23.88
2024-10-24,Thursday,1,09:20:00,24474.3,24400CE,83.95,106.3,0.15,0.25,True,2024-10-24 09:22:00,-17.63,24400PE,64.0,99.0,0.15,0.25,True,2024-10-24 09:33:00,-13.44
2024-10-25,Friday,5,09:20:00,24429.35,24400CE,171.9,176.9,41.05,73.65,False,,96.53,24400PE,147.9,377.4,131.4,251.0,True,2024-10-25 09:38:00,-31.06
2024-10-28,Monday,4,09:20:00,24261.7,24250CE,142.7,290.0,103.85,174.65,True,2024-10-28 10:16:00,-29.97,24250PE,132.45,193.6,46.1,71.0,True,2024-10-28 09:30:00,-27.81
2024-10-29,Tuesday,3,09:20:00,24302.55,24300CE,118.3,228.0,64.6,204.2,True,2024-10-29 13:02:00,-24.84,24300PE,116.0,203.05,28.6,36.9,True,2024-10-29 09:29:00,-24.36
2024-10-30,Wednesday,2,09:20:00,24383.9,24400CE,87.1,156.0,47.85,63.15,True,2024-10-30 09:22:00,-18.29,24400PE,107.95,130.0,36.4,85.95,True,2024-10-30 14:15:00,-22.67
2024-10-31,Thursday,1,09:20:00,24333.35,24350CE,57.2,55.7,0.05,0.05,False,,56.58,24350PE,77.6,167.05,57.25,146.05,True,2024-10-31 09:22:00,-16.3
2024-11-04,Monday,4,09:20:00,24244.0,24150CE,203.05,204.45,81.25,127.4,False,,73.62,24150PE,212.35,444.2,208.6,268.6,True,2024-11-04 09:45:00,-44.59
2024-11-05,Tuesday,3,09:20:00,24124.9,24000CE,197.35,289.45,125.65,262.7,True,2024-11-05 13:59:00,-41.44,24000PE,198.75,270.25,85.3,99.9,True,2024-11-05 11:38:00,-41.74
2024-11-06,Wednesday,2,09:20:00,24338.6,24200CE,148.3,352.0,128.5,270.35,True,2024-11-06 09:29:00,-31.14,24200PE,127.75,134.2,8.15,10.1,False,,116.37
2024-11-07,Thursday,1,09:20:00,24548.0,24450CE,56.15,57.65,0.05,0.05,False,,55.54,24450PE,73.8,282.9,75.1,250.8,True,2024-11-07 09:23:00,-15.5
2024-11-08,Friday,5,09:20:00,24164.7,24100CE,179.1,311.35,155.05,174.6,True,2024-11-08 09:26:00,-37.61,24100PE,191.9,194.2,98.0,129.4,False,,60.58
2024-11-11,Monday,4,09:20:00,24143.7,24050CE,146.35,340.0,137.4,176.1,True,2024-11-11 09:31:00,-30.73,24050PE,133.55,134.35,30.9,75.2,False,,57.01
2024-11-12,Tuesday,3,09:20:00,24249.65,24200CE,108.05,136.0,21.9,22.55,True,2024-11-12 09:59:00,-22.69,24200PE,125.1,348.95,88.65,344.0,True,2024-11-12 09:37:00,-26.27
2024-11-13,Wednesday,2,09:20:00,23880.05,23800CE,123.0,153.0,13.45,23.95,True,2024-11-13 09:23:00,-25.83,23800PE,104.15,300.35,73.05,203.5,True,2024-11-13 09:41:00,-21.87
2024-11-14,Thursday,1,09:20:00,23667.95,23600CE,80.55,110.45,0.1,0.1,True,2024-11-14 09:24:00,-16.92,23600PE,100.85,136.6,37.8,67.15,True,2024-11-14 09:41:00,-21.18
2024-11-18,Monday,3,09:20:00,23540.15,23500CE,143.85,182.35,69.0,99.25,True,2024-11-18 12:30:00,-30.21,23500PE,146.05,233.0,89.7,139.05,True,2024-11-18 09:34:00,-30.67
2024-11-19,Tuesday,2,09:20:00,23645.0,23600CE,98.8,222.1,47.0,51.0,True,2024-11-19 09:24:00,-20.75,23600PE,107.05,209.7,32.7,183.45,True,2024-11-19 14:59:00,-22.48
2024-11-21,Thursday,1,09:20:00,23389.35,23350CE,95.45,108.15,0.05,0.15,False,,94.35,23350PE,94.15,120.45,0.25,0.3,True,2024-11-21 09:38:00,-19.77
2024-11-22,Friday,5,09:20:00,23441.65,23450CE,176.0,578.35,177.95,496.3,True,2024-11-22 09:22:00,-36.96,23450PE,186.35,203.35,66.05,75.3,False,,109.19
2024-11-25,Monday,4,09:20:00,24275.2,24300CE,161.7,193.0,80.7,130.15,False,,29.93,24300PE,183.15,264.0,119.1,141.45,True,2024-11-25 12:55:00,-38.46
2024-11-26,Tuesday,3,09:20:00,24306.35,24300CE,134.4,154.15,52.6,69.1,False,,63.96,24300PE,124.85,220.0,114.95,157.8,True,2024-11-26 09:40:00,-26.22
2024-11-27,Wednesday,2,09:20:00,24222.3,24200CE,108.9,213.35,69.6,140.0,True,2024-11-27 12:21:00,-22.87,24200PE,90.95,118.0,28.45,34.4,True,2024-11-27 09:41:00,-19.1
2024-11-28,Thursday,1,09:20:00,24295.0,24300CE,70.45,103.95,0.1,0.15,True,2024-11-28 09:51:00,-14.79,24300PE,78.7,469.0,38.8,385.6,True,2024-11-28 09:26:00,-16.53
2024-11-29,Friday,5,09:20:00,24160.0,24050CE,184.05,285.75,166.7,235.9,True,2024-11-29 09:34:00,-38.65,24050PE,189.3,215.0,86.25,100.45,False,,86.96
2024-12-02,Monday,4,09:20:00,24197.75,24050CE,161.4,362.1,150.2,322.05,True,2024-12-02 09:35:00,-33.89,24050PE,149.15,157.75,62.6,72.95,False,,74.71
2024-12-03,Tuesday,3,09:20:00,24435.3,24300CE,169.95,254.7,152.3,213.95,True,2024-12-03 10:29:00,-35.69,24300PE,146.45,170.95,66.75,87.85,False,,57.14
2024-12-04,Wednesday,2,09:20:00,24560.0,24450CE,131.25,191.9,79.4,120.35,True,2024-12-04 09:29:00,-27.56,24450PE,127.0,200.25,71.8,114.85,True,2024-12-04 11:56:00,-26.67
2024-12-05,Thursday,1,09:20:00,24596.35,24500CE,106.1,384.95,41.1,212.0,True,2024-12-05 09:32:00,-22.28,24500PE,111.1,288.0,0.25,0.25,True,2024-12-05 09:38:00,-23.33
2024-12-06,Friday,5,09:20:00,24789.95,24700CE,245.65,268.4,167.95,181.05,False,,62.14,24700PE,232.7,263.45,166.45,180.2,False,,50.17
2024-12-09,Monday,4,09:20:00,24744.35,24650CE,177.7,193.4,116.0,130.8,False,,45.12,24650PE,168.2,209.9,135.85,169.5,True,2024-12-09 09:52:00,-35.32
2024-12-10,Tuesday,3,09:20:00,24705.0,24600CE,145.0,173.65,86.0,114.5,False,,29.05,24600PE,129.05,185.9,96.0,118.75,True,2024-12-10 12:15:00,-27.1
2024-12-11,Wednesday,2,09:20:00,24693.05,24600CE,102.9,141.0,73.9,85.45,True,2024-12-11 10:26:00,-21.61,24600PE,96.0,102.05,40.8,45.6,False,,49.44
2024-12-12,Thursday,1,09:20:00,24733.0,24650CE,30.5,64.2,0.05,0.05,True,2024-12-12 09:26:00,-6.41,24650PE,50.45,121.0,33.55,100.3,True,2024-12-12 10:08:00,-10.59
2024-12-13,Friday,5,09:20:00,24506.05,24450CE,191.3,384.8,90.25,382.3,True,2024-12-13 11:58:00,-40.17,24450PE,172.75,361.0,37.55,38.35,True,2024-12-13 09:46:00,-36.28
2024-12-16,Monday,4,09:20:00,24796.0,24750CE,146.9,175.0,112.3,122.55,False,,22.88,24750PE,151.95,261.85,142.15,195.6,True,2024-12-16 09:30:00,-31.91
2024-12-17,Tuesday,3,09:20:00,24656.5,24600CE,160.95,184.0,40.3,45.95,False,,113.39,24600PE,161.3,325.0,144.45,279.85,True,2024-12-17 09:49:00,-33.87
2024-12-18,Wednesday,2,09:20:00,24414.25,24350CE,130.2,138.0,29.0,39.2,False,,89.7,24350PE,119.3,217.25,73.0,175.85,True,2024-12-18 09:25:00,-25.05
2024-12-19,Thursday,1,09:20:00,23948.75,23900CE,93.7,116.3,48.0,50.75,True,2024-12-19 09:44:00,-19.68,23900PE,80.25,93.5,0.05,0.05,False,,79.4
2024-12-20,Friday,4,09:20:00,23950.1,23950CE,205.8,296.95,57.2,71.7,True,2024-12-20 09:37:00,-43.22,23950PE,207.05,432.45,145.05,375.2,True,2024-12-20 09:49:00,-43.48
2024-12-23,Monday,3,09:20:00,23790.0,23800CE,141.45,171.1,53.55,84.4,True,2024-12-23 11:00:00,-29.7,23800PE,150.55,190.0,63.7,114.1,True,2024-12-23 09:40:00,-31.62
2024-12-24,Tuesday,2,09:20:00,23768.9,23750CE,92.2,173.35,60.3,80.2,True,2024-12-24 09:50:00,-19.36,23750PE,69.6,109.9,35.9,55.8,True,2024-12-24 09:32:00,-14.62
2024-12-26,Thursday,1,09:20:00,23853.3,23850CE,66.1,67.25,0.05,0.05,False,,65.39,23850PE,61.7,221.1,39.8,99.75,True,2024-12-26 09:56:00,-12.96
2024-12-27,Friday,5,09:20:00,23987.0,23850CE,185.2,241.2,140.6,157.2,True,2024-12-27 09:55:00,-38.89,23850PE,168.05,177.5,98.4,124.95,False,,41.42
2024-12-30,Monday,4,09:20:00,23932.45,23800CE,129.0,228.85,73.65,90.15,True,2024-12-30 10:45:00,-27.09,23800PE,126.25,239.95,77.2,176.3,True,2024-12-30 09:31:00,-26.51
2024-12-31,Tuesday,3,09:20:00,23698.25,23550CE,137.95,265.55,102.0,222.95,True,2024-12-31 09:39:00,-28.97,23550PE,116.9,174.0,66.65,74.4,True,2024-12-31 09:43:00,-24.55
